,Package Name,Reviewer,Review,Rating,,,,
742,com.jeyluta.timestampcamerafree,Yogesh Yadav,Date or time or location show krna band karo,2,,,,
743,com.jeyluta.timestampcamerafree,Emery Nkunze,Clear pictures look great.,5,,,,
744,com.jeyluta.timestampcamerafree,Alessio Marafioti,Useful and practical,5,,,,
745,com.jeyluta.timestampcamerafree,cooper leogo,Good,4,,,,
746,com.jeyluta.timestampcamerafree,Manik Katke,Very good,5,,,,
747,com.jeyluta.timestampcamerafree,Goldee Sharma,Good app,5,,,,
748,com.jeyluta.timestampcamerafree,bojja . swapna swapna,Best,5,,,,
749,com.jeyluta.timestampcamerafree,Jefrae Dean Mondala,It's easy to use I loved it so much,5,,,,
750,com.jeyluta.timestampcamerafree,Mike Shannon,Best cam app I use for my job.,5,,,,
751,com.jeyluta.timestampcamerafree,Delhi 42,Download problems,4,,,,
752,com.jeyluta.timestampcamerafree,Putra Caster solo,jika boleh ubah gaya tulisan dan effect lagi terbaiikkkk.. 🌟⭐🌟,4,,,,
753,com.jeyluta.timestampcamerafree,Biodun Salami,Excellent,5,,,,
754,com.jeyluta.timestampcamerafree,Sagar Khinchi,Dowenlode nahi ho raha hy pls help,1,,,,
755,com.jeyluta.timestampcamerafree,Mariappan Sedambaram,Good,1,,,,
756,com.jeyluta.timestampcamerafree,NAVEEN MOHITE,Very useful app,5,,,,
757,com.jeyluta.timestampcamerafree,Ojo Olawale,Good and efficient,4,,,,
758,com.jeyluta.timestampcamerafree,raffy george suarez,Good,4,,,,
759,com.jeyluta.timestampcamerafree,Goutham m,Worst application,1,,,,
760,com.jeyluta.timestampcamerafree,Yohanes Agaphea Ratmoko,So far so good👍👍,5,,,,
761,com.jeyluta.timestampcamerafree,mohamed tanzeem,Nice app,5,,,,
762,com.jeyluta.timestampcamerafree,Joshua L. Mendoza,Very good and very useful app,5,,,,
763,com.jeyluta.timestampcamerafree,Xuan Pham,Feel good,5,,,,
764,com.jeyluta.timestampcamerafree,Ramu Kurakula,టటట,1,,,,
765,com.jeyluta.timestampcamerafree,Krishna Budati,Super,3,,,,
766,com.jeyluta.timestampcamerafree,Sonuverma Verma,टाइमिंग कैमरा बहुत खूबसूरत,4,,,,
767,com.jeyluta.timestampcamerafree,Josh Añasco,Stupid app,1,,,,
768,com.jeyluta.timestampcamerafree,Bolaji Danmola,"It's very clear, safe..... well detailed information",5,,,,
769,com.jeyluta.timestampcamerafree,nitin ambure,Superb,5,,,,
770,com.jeyluta.timestampcamerafree,Vikas Mankar,Good app for civil engineer's,4,,,,
771,com.jeyluta.timestampcamerafree,christopher jan matillano,Awesome,5,,,,
772,com.jeyluta.timestampcamerafree,Delhi Delhi,Bakwas h y,2,,,,
773,com.jeyluta.timestampcamerafree,Mamata Surendranath,Thank you,5,,,,
774,com.jeyluta.timestampcamerafree,tiparapu raju,👌👌👌👌,5,,,,
775,com.jeyluta.timestampcamerafree,Venkatesh Murthy,"Time and date is ok,location and area address not coming in photo",3,,,,
776,com.jeyluta.timestampcamerafree,Numeriano Estopel,better than other Apps with the same function,5,,,,
777,com.jeyluta.timestampcamerafree,neil BIMBAO,I love it,5,,,,
778,com.jeyluta.timestampcamerafree,Ral Peter Llaneta,one star only because the location in my timestamp suddenly appear without any reason.,1,,,,
779,com.jeyluta.timestampcamerafree,santhosh kumar,Amazing and fantastic 😊😊😊😊😊,5,,,,
780,com.jeyluta.timestampcamerafree,Krishnaprasad Marelly,Good,5,,,,
781,com.jeyluta.timestampcamerafree,Gurudev Das,Mind blowing,5,,,,
782,com.jeyluta.timestampcamerafree,pro player,Good​ for​ work​ owner​ see​ time​ What.time​ me​ working​ where.me.working see.time all.the​ time.,4,,,,
783,com.jeyluta.timestampcamerafree,N.S. Chauhan,Awesome aap using for cordinate,4,,,,
784,com.jeyluta.timestampcamerafree,Seng Mong Lim,Super especially the location feature.,5,,,,
785,com.jeyluta.timestampcamerafree,Joseph Munoz,Nice one,5,,,,
786,com.jeyluta.timestampcamerafree,Lawrence Davis,Very good helpful for my job also for recording time and location,5,,,,
787,com.jeyluta.timestampcamerafree,Md Masud,Good,5,,,,
788,com.jeyluta.timestampcamerafree,Josue Vilchis Guerrero,Una increíble alternativa si se necesita agregar información a las. Fotografías,5,,,,
789,com.jeyluta.timestampcamerafree,A Khalim Mohd Salleh,Wonderful,5,,,,
790,com.jeyluta.timestampcamerafree,Apoorv Gupta,Nice,5,,,,
791,com.jeyluta.timestampcamerafree,Dgi Thio,😀👍,5,,,,
792,com.jeyluta.timestampcamerafree,Michael Cullen,Love it.,5,,,,
793,com.jeyluta.timestampcamerafree,Herman Rivera,Good app no problems,5,,,,
794,com.jeyluta.timestampcamerafree,Sanjay Shaw,N8ce,5,,,,
795,com.jeyluta.timestampcamerafree,Martha Owusu,Very interesting,5,,,,
796,com.jeyluta.timestampcamerafree,Deng Lang,Lovely Apps,4,,,,
797,com.jeyluta.timestampcamerafree,Pawan Dhole,Nice.,5,,,,
798,com.jeyluta.timestampcamerafree,Patrick Human,Very satisfies.,5,,,,
799,com.jeyluta.timestampcamerafree,John Ashade,"Great app, no hiccups noticed",5,,,,
800,com.jeyluta.timestampcamerafree,Abdul Razak Firdaus,👌,5,,,,
801,com.jeyluta.timestampcamerafree,Murugan kandasamy Murugan,Good n helpful,5,,,,
802,com.jeyluta.timestampcamerafree,liem jonny,Cool,5,,,,
803,com.jeyluta.timestampcamerafree,Mathan Kumar,மதன்குமார்..ம,5,,,,
804,com.jeyluta.timestampcamerafree,Alfonso Araquil jr.,Good,5,,,,
805,com.jeyluta.timestampcamerafree,Michael Daigneault,Works great. Need date occasionally this is the only one that works like I need,4,,,,
806,com.jeyluta.timestampcamerafree,Lodewickus Van Eeden,Great app excellent,5,,,,
807,com.jeyluta.timestampcamerafree,Daryl Morrison,Great.,5,,,,
808,com.jeyluta.timestampcamerafree,Damar Dore,"Should not need microphone and location data to work, your app screams scammer!",1,,,,
809,com.jeyluta.timestampcamerafree,David Robles,Some times the apps closed by himself,3,,,,
810,com.jeyluta.timestampcamerafree,Kannadi Sugumaran Manekanddan,அருமையான செயலி தொடரட்டும் இதன் மேம்பாடு,4,,,,
811,com.jeyluta.timestampcamerafree,Surekha N R,Good,5,,,,
812,com.jeyluta.timestampcamerafree,Vinita Patidar,Nice app,4,,,,
813,com.jeyluta.timestampcamerafree,Mary Jane Dedumo,Nice,5,,,,
814,com.jeyluta.timestampcamerafree,Andre du Toit,Love it!,5,,,,
815,com.jeyluta.timestampcamerafree,annu Pandey,Nice 👍,5,,,,
816,com.jeyluta.timestampcamerafree,Vishal Singh,Mum,5,,,,
817,com.jeyluta.timestampcamerafree,Rosmy Abraham,Nice app,5,,,,
818,com.jeyluta.timestampcamerafree,Zaifullazran Adam,Nice app easy to use....,5,,,,
819,com.jeyluta.timestampcamerafree,Jeff Spigner,Great quality clear pictures,5,,,,
820,com.jeyluta.timestampcamerafree,Mustapa Fadzil,Ok,5,,,,
821,com.jeyluta.timestampcamerafree,Camilo Vivero,Good,4,,,,
822,com.jeyluta.timestampcamerafree,Gaurav Saini,Fik,5,,,,
823,com.jeyluta.timestampcamerafree,Md Kawsar ali,Really very nice apps 👍,5,,,,
824,com.jeyluta.timestampcamerafree,El Boricua,Excelent,5,,,,
825,com.jeyluta.timestampcamerafree,Abeser S. Gracias Jr,👍,5,,,,
826,com.jeyluta.timestampcamerafree,Abdul AbduJalil,Good,5,,,,
827,com.jeyluta.timestampcamerafree,aslam khan,Amazing app,5,,,,
828,com.jeyluta.timestampcamerafree,Hakeem Olaide Busari,Dependable and Reliable,5,,,,
829,com.jeyluta.timestampcamerafree,Irish allysa Reyes,Wow 🌌🌌🌌🌌,5,,,,
830,com.jeyluta.timestampcamerafree,isaac dotiyong,Great,5,,,,
831,com.jeyluta.timestampcamerafree,Hamdy Aboekail,Very bad,1,,,,
832,com.jeyluta.timestampcamerafree,Molala Solomon Christo Matome,"It's good, I keeps records",3,,,,
833,com.jeyluta.timestampcamerafree,Nun Nor,good,5,,,,
834,com.jeyluta.timestampcamerafree,Chhattisgarh ke tura,Good,5,,,,
835,com.jeyluta.timestampcamerafree,yogesh kewat,Your application is not saport my OnePlus 7tpro mobile plz help and check the problem,1,,,,
836,com.jeyluta.timestampcamerafree,Jaman Bdru,excellent,5,,,,
837,com.jeyluta.timestampcamerafree,Ilham Arrofif,That's cool,5,,,,
838,com.jeyluta.timestampcamerafree,Rey Lauzon,Good,5,,,,
839,com.jeyluta.timestampcamerafree,Subha Dip,Too much bugs.. not working properly,1,,,,
840,com.jeyluta.timestampcamerafree,Travis Webber,Great app. Works Everytime. Only downside when I click share it takes me to messages menu but I have to re click pic from messages.,4,,,,
841,com.jeyluta.timestampcamerafree,Mphela Sefara,I am enjoying it. Will always use it.,5,,,,
842,com.jeyluta.timestampcamerafree,Gurmeet Sethi,Good GPS Capturing Device,5,,,,
843,com.jeyluta.timestampcamerafree,Adi Budiarto,Picture didn't exist after take a picture,1,,,,
844,com.jeyluta.timestampcamerafree,Am Lam,Nice app,4,,,,
845,com.jeyluta.timestampcamerafree,Mudasir Ahmed shah,Excellent,5,,,,
846,com.jeyluta.timestampcamerafree,Peelofix 1955,Very good communication to my working concern and to my family To find out where i am,5,,,,
847,com.jeyluta.timestampcamerafree,ALL IN ONE,Great App And Simple To Use...,5,,,,
848,com.jeyluta.timestampcamerafree,Danny McAfee,Great app,5,,,,
849,com.jeyluta.timestampcamerafree,Jumahat Kasim,No location .,2,,,,
850,com.jeyluta.timestampcamerafree,Priya E,Elavarasan,1,,,,
851,com.jeyluta.timestampcamerafree,AMIT KUMAR SINGH,5 ok,5,,,,
852,com.jeyluta.timestampcamerafree,Albert Giarretta,Would like to the name of structures in the picture,4,,,,
853,com.jeyluta.timestampcamerafree,Ritu Majhi,Gh,5,,,,
854,com.jeyluta.timestampcamerafree,Srikanta Maji,This app is very helpful.I love it.,4,,,,
855,com.jeyluta.timestampcamerafree,vincent kcr,Mantul,5,,,,
856,com.jeyluta.timestampcamerafree,M Saivinay,West app not working,1,,,,
857,com.jeyluta.timestampcamerafree,Gaurav Sharma,Good,2,,,,
858,com.jeyluta.timestampcamerafree,Neeraj Verma,Good,5,,,,
859,com.jeyluta.timestampcamerafree,Marvin Uy,I don't like so many ads.,4,,,,
860,com.jeyluta.timestampcamerafree,Babaji Naidu,Nice,5,,,,
861,com.jeyluta.timestampcamerafree,Taab Kavinya,Nice app,3,,,,
862,com.jeyluta.timestampcamerafree,BRB VLOGS,Good app for photo,1,,,,
863,com.jeyluta.timestampcamerafree,Rex Vincent Maramara,Good,5,,,,
864,com.jeyluta.timestampcamerafree,mohammad ashraf,Real time&to point exact location Very useful,5,,,,
865,com.jeyluta.timestampcamerafree,ahmed helal,Very good,5,,,,
866,com.jeyluta.timestampcamerafree,Tushar Patel,Nice app,5,,,,
867,com.jeyluta.timestampcamerafree,Praveen Praveen,Super app use full app,5,,,,
868,com.jeyluta.timestampcamerafree,Lokesh Nagar,Good,5,,,,
869,com.jeyluta.timestampcamerafree,Mulawarman Soehandie,Good to know exactly time and where picture was taken,4,,,,
870,com.jeyluta.timestampcamerafree,Arun Jothi,I don't know why I long time use timestamp camera but now I cannot use meaning is I go use the timestamp camera take the photo the photo don't have I go on video automatic coming out there apps 🤔🤔🤔,2,,,,
871,com.jeyluta.timestampcamerafree,Satyan N,Super,5,,,,
872,com.jeyluta.timestampcamerafree,John Rex Redondo,Ok,1,,,,
873,com.jeyluta.timestampcamerafree,Romyl antonio Dolores,SalAMAT PO KUYA,1,,,,
874,com.jeyluta.timestampcamerafree,Dyte Mathe,Good,3,,,,
875,com.jeyluta.timestampcamerafree,Noel Gonzales,Very good aplication.figured exact location and the date..,5,,,,
876,com.jeyluta.timestampcamerafree,Rajesh Narsule,Excellent app 👍,5,,,,
877,com.jeyluta.timestampcamerafree,Siobhan Macfadyen,Can't seem to edit the address if the location is listed incorrectly on the image,3,,,,
878,com.jeyluta.timestampcamerafree,Olvido Collins,Very useful for emergency and accident purposes,5,,,,
879,com.jeyluta.timestampcamerafree,Danukarn Tunsakul,Very good,5,,,,
880,com.jeyluta.timestampcamerafree,Creatore S Core,I like the proof aquratce of this app,5,,,,
881,com.jeyluta.timestampcamerafree,Abhishek shilly,Gud,5,,,,
882,com.jeyluta.timestampcamerafree,fakruddin p.m moiz,Good,4,,,,
883,com.jeyluta.timestampcamerafree,Monika Arya,Amazing experience.... Nice app,5,,,,
884,com.jeyluta.timestampcamerafree,Botsoy Devaras,Nice app.thank you,5,,,,
885,com.jeyluta.timestampcamerafree,Raymund Condes,Exellent,5,,,,
886,com.jeyluta.timestampcamerafree,Debashish Ghosh,Good,5,,,,
887,com.jeyluta.timestampcamerafree,Lake Alfred,Works as it should good stuff,5,,,,
888,com.jeyluta.timestampcamerafree,Shakil Ahmed,Good camera app,5,,,,
889,com.jeyluta.timestampcamerafree,SB Verma,"Beautiful, Very Useful & excellent results. Thanks.",1,,,,
890,com.jeyluta.timestampcamerafree,Oasis Solutions,Good,4,,,,
891,com.jeyluta.timestampcamerafree,WayA,Great Apps!! Very helpful for supporting my field job,5,,,,
892,com.jeyluta.timestampcamerafree,Aviel Zion Tutor,Excellent,5,,,,
893,com.jeyluta.timestampcamerafree,T Venkateswarlu9948,Super,5,,,,
894,com.jeyluta.timestampcamerafree,Viraj Merukar,Verry bad,1,,,,
895,com.jeyluta.timestampcamerafree,SATISH CHAVHAN,Very useful app,5,,,,
896,com.jeyluta.timestampcamerafree,radhaswamy raju,Very nice,5,,,,
897,com.jeyluta.timestampcamerafree,Patrick Ahearne,Very good 👍,5,,,,
898,com.jeyluta.timestampcamerafree,A Google user,Easy,4,,,,
899,com.jeyluta.timestampcamerafree,leonardojr agana,Satisfied,5,,,,
900,com.jeyluta.timestampcamerafree,fairul nizam,Satisfied,5,,,,
901,com.jeyluta.timestampcamerafree,Philip Pip,Good app,5,,,,
902,com.jeyluta.timestampcamerafree,Wee Keong Ng,Working great! Except the advertisement,4,,,,
903,com.jeyluta.timestampcamerafree,Shayne Stewart,Really great and useful,5,,,,
904,com.jeyluta.timestampcamerafree,Vijay Pratap Singh,Good,4,,,,
905,com.jeyluta.timestampcamerafree,Daniel Kasak,Pop up advertising everywhere. Total junk,1,,,,
906,com.jeyluta.timestampcamerafree,NP Suresh,Shows exact location and time posted by the person. Well informed update that serves a particular purpose required by any organisation.👍,5,,,,
907,com.jeyluta.timestampcamerafree,Armando Armani,Valued application,5,,,,
908,com.jeyluta.timestampcamerafree,Decry Hard,"Just want to know whats the difference between this time stamp, IN and ENT version before i download.",4,,,,
909,com.jeyluta.timestampcamerafree,Noman Khan,Hh,3,,,,
910,com.jeyluta.timestampcamerafree,Reza Khi,Very Good,5,,,,
911,com.jeyluta.timestampcamerafree,Jonas Macuacue,This is outstanding app. It gives you exact coordinates at real time when you are online. May come the best app to warrant your coordinates takes,5,,,,
912,com.jeyluta.timestampcamerafree,Elmer Quebec,Ok lng,1,,,,
913,com.jeyluta.timestampcamerafree,Hee Phang Lim,I have used this app for 2 months now and everyday too. It is very handy. Truely like it.,5,,,,
914,com.jeyluta.timestampcamerafree,Yusa Tondok,Love it,4,,,,
915,com.jeyluta.timestampcamerafree,Beni Prasetia,Like it,5,,,,
916,com.jeyluta.timestampcamerafree,Manthar Rai Jaisaani,Very nice,5,,,,
917,com.jeyluta.timestampcamerafree,JC_jake Flores,Very usefull,5,,,,
918,com.jeyluta.timestampcamerafree,Ankita Saraswat,I liked this app.,4,,,,
919,com.jeyluta.timestampcamerafree,the last prince dracula,Good,5,,,,
920,com.jeyluta.timestampcamerafree,ngadi wiyanto,Good app,5,,,,
921,com.jeyluta.timestampcamerafree,Arunodaya V,Good,5,,,,
922,com.jeyluta.timestampcamerafree,Majid Ghavami,Good,5,,,,
923,com.jeyluta.timestampcamerafree,piston rodel,😎👍Amazing!,5,,,,
924,com.jeyluta.timestampcamerafree,Fatuma Abdul,Good,5,,,,
925,com.jeyluta.timestampcamerafree,David Kunde,I would like if theres an option to take motion photos in the app,5,,,,
926,com.jeyluta.timestampcamerafree,M sagheer Shabir,Good for use and a good reminder,5,,,,
927,com.jeyluta.timestampcamerafree,Ayman Ahmad,ممتاز,5,,,,
928,com.jeyluta.timestampcamerafree,octaviano langi,"No problem, 5 stars",5,,,,
929,com.jeyluta.timestampcamerafree,anitha Bhat,Good,3,,,,
930,com.jeyluta.timestampcamerafree,Sunil Parit,Excellent,5,,,,
931,com.jeyluta.timestampcamerafree,Ruth Queirolo,Great app. No probles,5,,,,
932,com.jeyluta.timestampcamerafree,Arsat Bacho,Awesome,5,,,,
933,com.jeyluta.timestampcamerafree,santhosh pappachan,Good,5,,,,
934,com.jeyluta.timestampcamerafree,Putera Tengku Hisyam,👍,5,,,,
935,com.jeyluta.timestampcamerafree,Joylyn Mensorado,Astig,5,,,,
936,com.jeyluta.timestampcamerafree,Stefan Catalin Matei,Brilliant app,5,,,,
937,com.jeyluta.timestampcamerafree,Faljit Karmakar,Nice,2,,,,
938,com.jeyluta.timestampcamerafree,sandy srinadh,Excellent,5,,,,
939,com.jeyluta.timestampcamerafree,langa moyo,Excellent,5,,,,
940,com.jeyluta.timestampcamerafree,Prasenjit Dhara,Its not supported to my phone,1,,,,
941,com.jeyluta.timestampcamerafree,Danesius Martin,Very helpful,5,,,,
942,com.jeyluta.timestampcamerafree,DaWawn Orr,👍🏿,5,,,,
943,com.jeyluta.timestampcamerafree,vinod kataria,Good,5,,,,
944,com.jeyluta.timestampcamerafree,Fahmi Anwar,Stopped displaying location and coordinates somehow. I checked the permission and my phone already allowed location for this app. Not sure what's wrong.,3,,,,
945,com.jeyluta.timestampcamerafree,Rashid Naseem,Like it as pictures are more informative.,5,,,,
946,com.jeyluta.timestampcamerafree,Cocalicious Harrison,IT DOESN'T ADD THE DATE ON THE PICTURE,1,,,,
947,com.jeyluta.timestampcamerafree,TAPAS KAR,Nice app,3,,,,
948,com.jeyluta.timestampcamerafree,Asim,Good to remember the dates and time of our moments,5,,,,
949,com.jeyluta.timestampcamerafree,Anitha Opil,Fk,5,,,,
950,com.jeyluta.timestampcamerafree,Heena Sharma,Wonderful experience,5,,,,
951,com.jeyluta.timestampcamerafree,latest videos,Dff,4,,,,
952,com.jeyluta.timestampcamerafree,Nirmala Dinarj,Nice app,5,,,,
953,com.jeyluta.timestampcamerafree,ASH KUKADIYA,Nice,5,,,,
954,com.jeyluta.timestampcamerafree,Harry Yong,Good,5,,,,
955,com.jeyluta.timestampcamerafree,sunil kumar Pradhan,Good,5,,,,
956,com.jeyluta.timestampcamerafree,ahmed postman,Excellent,5,,,,
957,com.jeyluta.timestampcamerafree,Hemal L,Very useful app to take date time location stamped photos.,5,,,,
958,com.jeyluta.timestampcamerafree,drdv barathe,Good n easy,5,,,,
959,com.jeyluta.timestampcamerafree,Godwin Ikhena,Indeed the app is performing to my expectation.,5,,,,
960,com.jeyluta.timestampcamerafree,shaikh Zahur,Better,3,,,,
961,com.jeyluta.timestampcamerafree,Atif Khan,Very useful,5,,,,
962,com.jeyluta.timestampcamerafree,R Braga Dasya Ditama,"Very good, helped me. The ads doesn't disturbing me.",5,,,,
963,com.jeyluta.timestampcamerafree,digambar Durke,Best,5,,,,
964,com.jeyluta.timestampcamerafree,dugyani chandu,I love it,5,,,,
965,com.jeyluta.timestampcamerafree,Brian Mutugi,Perfect,5,,,,
966,com.jeyluta.timestampcamerafree,Rajesh Chaudhari,So use full in business,5,,,,
967,com.jeyluta.timestampcamerafree,Taufeeq haider,OSM,5,,,,
968,com.jeyluta.timestampcamerafree,Pazil Boss,Super,5,,,,
969,com.jeyluta.timestampcamerafree,Michael Martin,90% of Travis Scott the exact address where I'm at it is very important for my job,5,,,,
970,com.jeyluta.timestampcamerafree,Joseph Malang,Vuugy,5,,,,
971,com.jeyluta.timestampcamerafree,Paul Moss,"Brilliant app, works amazingly",5,,,,
972,com.jeyluta.timestampcamerafree,Dan Marwein,Excellent,5,,,,
973,com.jeyluta.timestampcamerafree,Nicholas Guerrero,🛰️🛰️siTes.TogeTher.minimizer🛰️🛰️,5,,,,
974,com.jeyluta.timestampcamerafree,Charlie Lee,Need mic and location permission,1,,,,
975,com.jeyluta.timestampcamerafree,Trymore Magorimbo,I hate the ads that comes every second,5,,,,
976,com.jeyluta.timestampcamerafree,MUHAMMAD NOORHAFIZ BIN NOORDIN,Sometimes the location displayed is not accurate,4,,,,
977,com.jeyluta.timestampcamerafree,Knox Shattar,Is working perfectly for me,4,,,,
978,com.jeyluta.timestampcamerafree,Deewasnari Muddat,Great Apps!,5,,,,
979,com.jeyluta.timestampcamerafree,JoAb,Easy to use,4,,,,
980,com.jeyluta.timestampcamerafree,Uttam kumar,"Perfect geo,but sometimes invisible",4,,,,
981,com.jeyluta.timestampcamerafree,Sujan Moni Barbhuiya,Smb,5,,,,
982,com.jeyluta.timestampcamerafree,Finan Kinan,Nice,5,,,,
983,com.jeyluta.timestampcamerafree,Manoj Kumar Gurjar,Nice,5,,,,
984,com.jeyluta.timestampcamerafree,Shiva Kumar,So many times pictures total blur,1,,,,
985,com.jeyluta.timestampcamerafree,Sunny Palma,Very good,5,,,,
986,com.jeyluta.timestampcamerafree,armando sarmiento,It's good because time.date and Location is provided..,5,,,,
987,com.jeyluta.timestampcamerafree,akash singh,App link,5,,,,
988,com.jeyluta.timestampcamerafree,Don Acosta,"Please allow this app to work in the background. For security purposes, we may want to record something with a timestamp on it, but descretely since it could be dangerous if the person knows.",3,,,,
989,com.jeyluta.timestampcamerafree,CHANDER PARKASH,"Evertime I open this app, It closes automatically within a second. Plz resolve this issue",1,,,,
990,com.jeyluta.timestampcamerafree,Shekh Chatok,sk.chatok,5,,,,
991,com.jeyluta.timestampcamerafree,Elkanah Bulus,"Nice app. But, what is wrong? anytime i want to switch to mirrow view, it will not respond and once in a while, it will respond. Pls, can you fix it, i prefer mirrow view when taking selfies.",4,,,,
992,com.jeyluta.timestampcamerafree,Jessica Heikes,Nice. I use it for my delivery gigs,5,,,,
993,com.jeyluta.timestampcamerafree,Ravinder Goyal,"Good, very good",4,,,,
994,com.jeyluta.timestampcamerafree,Surya Sunamee,Super super,5,,,,
995,com.jeyluta.timestampcamerafree,POSSAYYA RODDA,Very nice,4,,,,
996,com.jeyluta.timestampcamerafree,nisha crafts,Perfect...,5,,,,
997,com.jeyluta.timestampcamerafree,DatoJimy DatoJimy,good,5,,,,
998,com.jeyluta.timestampcamerafree,Ankit sen,Good,5,,,,
